epoch,accuracy,loss,val_accuracy,val_loss
0,0.5901052355766296,1.031193733215332,0.6558947563171387,0.8490902185440063
1,0.6733683943748474,0.7783270478248596,0.6876842379570007,0.7358124852180481
2,0.7195789217948914,0.6760368347167969,0.6969473958015442,0.7002730965614319
3,0.729894757270813,0.6225506067276001,0.7010526061058044,0.6801823973655701
4,0.7387368679046631,0.6044291853904724,0.7036842107772827,0.6620079874992371
5,0.7377894520759583,0.5937066078186035,0.7033684253692627,0.6692684292793274
6,0.7414736747741699,0.589277446269989,0.6968421339988708,0.6599893569946289
7,0.7382104992866516,0.5880675911903381,0.7012631297111511,0.6609000563621521
8,0.7415789365768433,0.5827152132987976,0.7030526399612427,0.6603699326515198
9,0.7429473400115967,0.5838190317153931,0.7020000219345093,0.645863950252533
10,0.7392631769180298,0.5712579488754272,0.7068421244621277,0.6571937799453735
11,0.7452631592750549,0.5729514360427856,0.7050526142120361,0.6506434082984924
12,0.745894730091095,0.5680811405181885,0.7080000042915344,0.6433085203170776
13,0.7514736652374268,0.5654268264770508,0.7035789489746094,0.6518935561180115
14,0.7547368407249451,0.5536776185035706,0.7065263390541077,0.652803361415863
15,0.752842128276825,0.5550559163093567,0.7018947601318359,0.6594206690788269
16,0.7545263171195984,0.5558236241340637,0.7045263051986694,0.6476041674613953
17,0.752842128276825,0.5500564575195312,0.7008420825004578,0.6499846577644348
18,0.7573684453964233,0.5470465421676636,0.7058947086334229,0.6459770798683167
19,0.75789475440979,0.5445480942726135,0.7045263051986694,0.649048388004303
20,0.7664210796356201,0.5395697355270386,0.7042105197906494,0.6490478515625
21,0.7645263075828552,0.5353712439537048,0.703789472579956,0.6560906171798706
22,0.7634736895561218,0.5348567962646484,0.7009473443031311,0.6536512970924377
23,0.7642105221748352,0.5308963656425476,0.7032631635665894,0.6587239503860474
24,0.7654736638069153,0.5358428955078125,0.7049473524093628,0.6531752943992615
25,0.7614736557006836,0.5284355282783508,0.7024210691452026,0.6589913368225098
26,0.7685263156890869,0.5196247100830078,0.702842116355896,0.6662322282791138
27,0.7642105221748352,0.5287142395973206,0.703473687171936,0.6590077877044678
28,0.7682105302810669,0.5208022594451904,0.7043157815933228,0.6655581593513489
29,0.773578941822052,0.5162111520767212,0.7030526399612427,0.666451096534729
30,0.7757894992828369,0.5170311331748962,0.703157901763916,0.6646456718444824
31,0.7745262980461121,0.5111407041549683,0.7032631635665894,0.6657397747039795
32,0.7718947529792786,0.5165921449661255,0.7035789489746094,0.6712068319320679
33,0.7721052765846252,0.5120171904563904,0.703157901763916,0.6679984331130981
34,0.7775789499282837,0.5091413259506226,0.7026315927505493,0.671694278717041
35,0.7721052765846252,0.5147587656974792,0.7032631635665894,0.6696516275405884
36,0.781157910823822,0.5042731761932373,0.702210545539856,0.6735677123069763
37,0.7771579027175903,0.505146324634552,0.7035789489746094,0.6706417202949524
38,0.7789473533630371,0.5025752186775208,0.702842116355896,0.6709262728691101
39,0.7775789499282837,0.5097362399101257,0.702842116355896,0.6716486811637878
40,0.7807368636131287,0.5025699138641357,0.703157901763916,0.6728065609931946
41,0.7753683924674988,0.5047593116760254,0.7033684253692627,0.6776332855224609
42,0.780210554599762,0.5010131597518921,0.7038947343826294,0.6684798002243042
43,0.7879999876022339,0.49909707903862,0.7030526399612427,0.6742008328437805
44,0.7786315679550171,0.49830010533332825,0.7042105197906494,0.673464834690094
45,0.7777894735336304,0.4998513162136078,0.7023158073425293,0.6736727356910706
46,0.7806316018104553,0.4947104752063751,0.7044210433959961,0.6716586947441101
47,0.7801052927970886,0.5052034854888916,0.7026315927505493,0.6769031882286072
48,0.7848421335220337,0.4975580871105194,0.7042105197906494,0.6779035329818726
49,0.7851579189300537,0.49613481760025024,0.7030526399612427,0.6786187887191772
